,TEAM,MINS,FGM,FGA,FG%,2PM,2PA,2P%,3PM,3PA,3P%,FTM,FTA,FT%,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,PF,Fls on:,+/-,GW,GP
R. Ondoa,CSB,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,1.0
J. Ancheta,CSB,20.2666666667,3.0,7.0,42.857142857142854,2.0,4.0,50.0,1.0,3.0,33.333333333333336,2.0,2.0,100.0,9.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,11.0,1.0,1.0
I. Torres,CSB,11.1,1.0,4.0,25.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,-2.0,1.0,1.0
J. Morales,CSB,11.5333333333,1.0,3.0,33.333333333333336,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0
J. Cajucom,CSB,9.2833333333,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,1.0,1.0
E. Serrano,CSB,0.1166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
W. Ynot,CSB,31.05,4.0,9.0,44.44444444444444,4.0,8.0,50.0,0.0,1.0,0.0,1.0,3.0,33.333333333333336,9.0,0.0,5.0,5.0,8.0,3.0,4.0,0.0,4.0,2.0,2.0,18.0,1.0,1.0
G. Cometa,CSB,20.9,8.0,17.0,47.05882352941177,7.0,11.0,63.63636363636363,1.0,6.0,16.666666666666668,0.0,0.0,0.0,17.0,1.0,3.0,4.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,17.0,1.0,1.0
M. Sangco,CSB,20.35,2.0,3.0,66.66666666666667,2.0,3.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,11.0,1.0,1.0
J. Sanchez,CSB,26.8833333333,1.0,5.0,20.0,1.0,4.0,25.0,0.0,1.0,0.0,4.0,4.0,100.0,6.0,2.0,4.0,6.0,1.0,3.0,0.0,2.0,2.0,2.0,4.0,6.0,1.0,1.0
A. Liwag,CSB,33.0666666667,9.0,14.0,64.28571428571429,9.0,14.0,64.28571428571429,0.0,0.0,0.0,5.0,6.0,83.33333333333333,23.0,3.0,15.0,18.0,1.0,5.0,0.0,3.0,3.0,1.0,6.0,16.0,1.0,1.0
A. Turco,CSB,4.8166666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,1.0,1.0
J. Eusebio,CSB,7.6666666667,1.0,4.0,25.0,1.0,2.0,50.0,0.0,2.0,0.0,1.0,2.0,50.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-3.0,1.0,1.0
K. Monje,CSJL,22.5166666667,5.0,10.0,50.0,5.0,8.0,62.5,0.0,2.0,0.0,6.0,6.0,100.0,16.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,1.0
J. Nunag,CSJL,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
J. Pradella,CSJL,3.2833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-3.0,0.0,1.0
I. Dimaano,CSJL,15.4,2.0,3.0,66.66666666666667,2.0,3.0,66.66666666666667,0.0,0.0,0.0,2.0,3.0,66.66666666666667,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,-1.0,0.0,1.0
K. Santos,CSJL,27.3666666667,2.0,4.0,50.0,1.0,3.0,33.333333333333336,1.0,1.0,100.0,2.0,2.0,100.0,7.0,1.0,9.0,10.0,3.0,6.0,0.0,3.0,3.0,3.0,4.0,-12.0,0.0,1.0
E. Galoy,CSJL,9.4833333333,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,-7.0,0.0,1.0
J. Baliling,CSJL,4.3833333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0
J. Jumao-os,CSJL,19.0666666667,5.0,9.0,55.55555555555556,3.0,4.0,75.0,2.0,5.0,40.0,4.0,4.0,100.0,16.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,12.0,0.0,1.0
R. Go,CSJL,12.3833333333,3.0,3.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,7.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0
S. Estrada,CSJL,28.6333333333,4.0,9.0,44.44444444444444,4.0,8.0,50.0,0.0,1.0,0.0,6.0,8.0,75.0,14.0,3.0,3.0,6.0,3.0,4.0,0.0,1.0,1.0,2.0,5.0,-9.0,0.0,1.0
N. Montecillo,CSJL,24.0833333333,3.0,6.0,50.0,2.0,2.0,100.0,1.0,4.0,25.0,2.0,2.0,100.0,9.0,0.0,5.0,5.0,3.0,1.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0
C. Delfino,CSJL,3.7166666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-3.0,0.0,1.0
V. Cuajao,CSJL,23.4,2.0,9.0,22.22222222222222,1.0,1.0,100.0,1.0,8.0,12.5,0.0,0.0,0.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,-17.0,0.0,1.0
J. Panelo,LPU,13.7666666667,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,3.0,4.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0
R. Villegas,LPU,18.0666666667,2.0,7.0,28.571428571428573,1.0,5.0,20.0,1.0,2.0,50.0,3.0,4.0,75.0,8.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0
L. Pallingayan,LPU,1.6,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
N. Moralejo,LPU,4.5333333333,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
J. Bravo,LPU,14.0166666667,1.0,10.0,10.0,1.0,6.0,16.666666666666668,0.0,4.0,0.0,3.0,4.0,75.0,5.0,2.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,-9.0,0.0,1.0
S. Penafiel,LPU,8.95,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-18.0,0.0,1.0
J. Barba,LPU,31.5166666667,4.0,11.0,36.36363636363637,2.0,6.0,33.333333333333336,2.0,5.0,40.0,3.0,4.0,75.0,13.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,-7.0,0.0,1.0
K. Caduyac,LPU,1.4666666667000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-5.0,0.0,1.0
V. Cunanan,LPU,22.1,1.0,4.0,25.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,-23.0,0.0,1.0
G. Montano,LPU,19.3166666667,1.0,9.0,11.11111111111111,0.0,3.0,0.0,1.0,6.0,16.666666666666668,2.0,2.0,100.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0
G. Aviles,LPU,13.05,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-15.0,0.0,1.0
M. Guadana,LPU,29.7666666667,8.0,15.0,53.333333333333336,7.0,8.0,87.5,1.0,7.0,14.285714285714286,5.0,7.0,71.42857142857143,22.0,1.0,8.0,9.0,1.0,3.0,1.0,0.0,1.0,2.0,7.0,-2.0,0.0,1.0
D. Paulo,LPU,8.4333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,0.0,1.0
O. Gordon,LPU,9.8,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,-15.0,0.0,1.0
J. Daileg,LPU,3.4833333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0
L. Mangubat,MU,19.7666666667,3.0,8.0,37.5,2.0,4.0,50.0,1.0,4.0,25.0,2.0,2.0,100.0,9.0,1.0,4.0,5.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,-6.0,0.0,1.0
M. Igliane,MU,16.1,1.0,3.0,33.333333333333336,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,-3.0,0.0,1.0
N. Agemenyi,MU,12.35,2.0,4.0,50.0,2.0,3.0,66.66666666666667,0.0,1.0,0.0,1.0,2.0,50.0,5.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0
M. Cuenco,MU,27.35,3.0,10.0,30.0,1.0,4.0,25.0,2.0,6.0,33.333333333333336,1.0,2.0,50.0,9.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,-16.0,0.0,1.0
J. Garcia,MU,6.7833333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0
J. Recto,MU,17.4166666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,3.0,1.0,4.0,3.0,1.0,-1.0,0.0,1.0
S. Abdulla,MU,3.8333333333,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,0.0,1.0
J. Jabonete,MU,17.6166666667,2.0,7.0,28.571428571428573,1.0,3.0,33.333333333333336,1.0,4.0,25.0,0.0,0.0,0.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,-12.0,0.0,1.0
